MFA2 50мм _ 1				MFA2 50мм _ 2				MFA2 50мм _ 3				MFA2 50мм _ 4				MFA2 50мм _ 5				MFA2 50мм _ 6			
Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2	Время	Сила	Ход	Экст.2
сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм	сек	Н	мкм	мкм
5,82	1423,438	484,8333	25	5,82	1170,615	484,7333	23	5,82	1201,328	484,7	23	5,82	1136,73	484,8	22	5,82	1186,82	484,8333	23	5,82	1121,391	484,7667	21
5,84	1427,929	486,5334	25	5,84	1174,951	486,4	23	5,84	1205,751	486,4	23	5,84	1141,072	486,5	22	5,84	1191,406	486,5	23	5,84	1125,824	486,4	22
5,86	1432,391	488,1667	25	5,86	1179,328	488,0333	23	5,86	1210,175	488,0667	23	5,86	1145,48	488,1333	22	5,86	1195,931	488,1	23	5,86	1130,144	488,0667	22
5,88	1436,768	489,8	25	5,88	1183,722	489,7333	23	5,88	1214,739	489,7	23	5,88	1149,953	489,8	23	5,88	1200,391	489,8	23	5,88	1134,4	489,7667	22
5,9	1441,124	491,5	25	5,9	1188,112	491,4	23	5,9	1219,253	491,4667	23	5,9	1154,363	491,3333	23	5,9	1204,812	491,5	23	5,9	1138,798	491,4	22
5,92	1445,44	493,1	25	5,92	1192,517	493,1	23	5,92	1223,744	493,1667	23	5,92	1158,681	493,0334	23	5,92	1209,324	493,1667	23	5,92	1143,27	493,0667	22
5,94	1449,76	494,8	25	5,94	1196,968	494,6667	23	5,94	1228,383	494,8333	23	5,94	1162,925	494,7667	23	5,94	1213,914	494,8333	23	5,94	1147,681	494,7	22
5,96	1454,06	496,5	25	5,96	1201,387	496,3333	23	5,96	1233,036	496,5	24	5,96	1167,332	496,4333	23	5,96	1218,442	496,5	23	5,96	1152,078	496,4	22
5,98	1458,438	498,1	25	5,98	1205,663	498,1	23	5,98	1237,588	498,1667	24	5,98	1171,901	498,0667	23	5,98	1222,947	498,1667	23	5,98	1156,503	498,1	22
6	1462,919	499,8333	26	6	1210,008	499,8	23	6	1242,177	499,7667	24	6	1176,423	499,7333	23	6	1227,505	499,7667	23	6	1160,955	499,8	22
6,02	1467,257	501,4667	26	6,02	1214,569	501,4333	23	6,02	1246,712	501,4667	24	6,02	1180,823	501,4	23	6,02	1232,064	501,4333	23	6,02	1165,46	501,5	22
6,04	1471,655	503,1334	26	6,04	1219,121	503,1	24	6,04	1251,132	503,1667	24	6,04	1185,241	503,0667	23	6,04	1236,523	503,1	24	6,04	1170,035	503,1667	22
6,06	1476,092	504,7666	26	6,06	1223,51	504,7666	24	6,06	1255,697	504,8333	24	6,06	1189,726	504,7333	23	6,06	1241,012	504,7333	24	6,06	1174,59	504,8667	22
6,08	1480,446	506,4334	26	6,08	1227,906	506,4	24	6,08	1260,354	506,4667	24	6,08	1194,248	506,5	23	6,08	1245,543	506,4334	24	6,08	1179,082	506,4667	23
6,1	1484,838	508,1334	26	6,1	1232,356	508,1	24	6,1	1264,931	508,1334	24	6,1	1198,791	508,1334	24	6,1	1250,068	508,1	24	6,1	1183,614	508,1334	23
6,12	1489,22	509,8	26	6,12	1236,781	509,7667	24	6,12	1269,511	509,8333	24	6,12	1203,419	509,8333	24	6,12	1254,651	509,7667	24	6,12	1188,027	509,8667	23
6,14	1493,669	511,4333	26	6,14	1241,248	511,4	24	6,14	1274,085	511,4667	24	6,14	1208,019	511,4667	24	6,14	1259,255	511,4333	24	6,14	1192,495	511,5	23
6,16	1498,104	513,1	26	6,16	1245,745	513,0333	24	6,16	1278,658	513,1	24	6,16	1212,537	513,1334	24	6,16	1263,835	513,1	24	6,16	1197,073	513,1334	23
6,18	1502,461	514,8	26	6,18	1250,115	514,6667	24	6,18	1283,186	514,7333	25	6,18	1217,047	514,8	24	6,18	1268,418	514,7333	24	6,18	1201,552	514,8	23
6,2	1506,86	516,4333	26	6,2	1254,452	516,3666	24	6,2	1287,736	516,3666	25	6,2	1221,529	516,5333	24	6,2	1272,958	516,4333	24	6,2	1205,982	516,5333	23
6,22	1511,337	518,1	26	6,22	1258,835	518,0667	24	6,22	1292,251	518,1	25	6,22	1226,064	518,2	24	6,22	1277,459	518,1	24	6,22	1210,49	518,2333	23
6,24	1515,785	519,7	27	6,24	1263,359	519,7333	24	6,24	1296,736	519,7667	25	6,24	1230,687	519,8	24	6,24	1282,028	519,7667	25	6,24	1215,11	519,7667	23
6,26	1520,185	521,3666	27	6,26	1268,013	521,3333	25	6,26	1301,342	521,4333	25	6,26	1235,276	521,5	24	6,26	1286,597	521,3666	25	6,26	1219,722	521,4	23
6,28	1524,519	523,0333	27	6,28	1272,544	523,0333	25	6,28	1305,972	523,1	25	6,28	1239,778	523,2	24	6,28	1291,096	523,1	25	6,28	1224,066	523,1	23
6,3	1528,908	524,7333	27	6,3	1276,959	524,7	25	6,3	1310,574	524,7667	25	6,3	1244,35	524,8	24	6,3	1295,589	524,7667	25	6,3	1228,435	524,7667	24
6,32	1533,35	526,4333	27	6,32	1281,454	526,3666	25	6,32	1315,102	526,4	25	6,32	1248,991	526,4	25	6,32	1300,156	526,4333	25	6,32	1232,984	526,4667	24
6,34	1537,875	528,1	27	6,34	1286,014	528,1	25	6,34	1319,615	528,0667	25	6,34	1253,485	528,1	25	6,34	1304,759	528,0667	25	6,34	1237,556	528,1334	24
6,36	1542,44	529,7667	27	6,36	1290,577	529,8	25	6,36	1324,088	529,7667	25	6,36	1257,927	529,7333	25	6,36	1309,307	529,7333	25	6,36	1242,151	529,7667	24
6,38	1546,947	531,4	27	6,38	1295,238	531,4667	25	6,38	1328,63	531,4	26	6,38	1262,497	531,4333	25	6,38	1313,773	531,3666	25	6,38	1246,731	531,4333	24
6,4	1551,38	533,0333	27	6,4	1299,969	533,1666	25	6,4	1333,212	533,0333	26	6,4	1267,041	533,1	25	6,4	1318,221	533,0333	25	6,4	1251,24	533,1	24
6,42	1555,746	534,7	27	6,42	1304,64	534,8333	25	6,42	1337,712	534,7	26	6,42	1271,635	534,7667	25	6,42	1322,664	534,7	25	6,42	1255,773	534,7667	24
6,44	1560,082	536,4333	27	6,44	1309,265	536,4333	25	6,44	1342,169	536,4667	26	6,44	1276,258	536,4	25	6,44	1327,15	536,4333	25	6,44	1260,331	536,4333	24
6,46	1564,527	538,1333	28	6,46	1313,842	538,1667	25	6,46	1346,711	538,1	26	6,46	1280,841	538,1	25	6,46	1331,681	538,1	26	6,46	1264,849	538,1	24
6,48	1569,135	539,8	28	6,48	1318,359	539,7667	26	6,48	1351,38	539,7	26	6,48	1285,386	539,7333	25	6,48	1336,296	539,7667	26	6,48	1269,386	539,7333	24
6,5	1573,763	541,4	28	6,5	1322,985	541,4	26	6,5	1355,969	541,3667	26	6,5	1289,961	541,4	25	6,5	1340,888	541,4333	26	6,5	1273,894	541,4	24
6,52	1578,308	543,1	28	6,52	1327,581	543,1667	26	6,52	1360,412	543,0334	26	6,52	1294,539	543,1	26	6,52	1345,448	543,1	26	6,52	1278,361	543,0667	25
6,54	1582,72	544,8	28	6,54	1332,067	544,8	26	6,54	1364,862	544,7	26	6,54	1299,093	544,7667	26	6,54	1349,923	544,7667	26	6,54	1282,838	544,7667	25
6,56	1587,211	546,4333	28	6,56	1336,798	546,4667	26	6,56	1369,394	546,4	26	6,56	1303,655	546,3667	26	6,56	1354,395	546,4	26	6,56	1287,35	546,4667	25
6,58	1591,791	548	28	6,58	1341,542	548,1	26	6,58	1373,933	548,0667	26	6,58	1308,216	548,0334	26	6,58	1358,913	548,0667	26	6,58	1291,955	548,0667	25
6,6	1596,258	549,7	28	6,6	1346,124	549,7667	26	6,6	1378,548	549,7333	27	6,6	1312,666	549,7667	26	6,6	1363,381	549,7333	26	6,6	1296,529	549,7	25
6,62	1600,563	551,3667	28	6,62	1350,706	551,4	26	6,62	1383,192	551,4666	27	6,62	1317,168	551,4666	26	6,62	1367,815	551,4	26	6,62	1300,968	551,4	25
6,64	1605,031	553,0333	28	6,64	1355,308	553,0333	26	6,64	1387,75	553,1	27	6,64	1321,855	553,1	26	6,64	1372,302	553,1334	26	6,64	1305,41	553,0667	25
6,66	1609,556	554,7333	29	6,66	1359,924	554,7333	26	6,66	1392,322	554,7667	27	6,66	1326,514	554,7333	26	6,66	1376,839	554,8	26	6,66	1309,915	554,7667	25
6,68	1614,068	556,4333	29	6,68	1364,483	556,4	27	6,68	1396,863	556,4333	27	6,68	1331,01	556,3334	26	6,68	1381,442	556,3667	27	6,68	1314,422	556,4	25
6,7	1618,653	558,0667	29	6,7	1369,171	558,1	27	6,7	1401,407	558,0667	27	6,7	1335,413	558,0667	26	6,7	1385,952	558,0333	27	6,7	1318,971	558,0667	25
6,72	1623,201	559,6667	29	6,72	1373,897	559,7333	27	6,72	1405,957	559,7333	27	6,72	1339,833	559,7333	26	6,72	1390,309	559,7	27	6,72	1323,473	559,8	26
6,74	1627,638	561,4	29	6,74	1378,55	561,4333	27	6,74	1410,454	561,4	27	6,74	1344,359	561,4333	27	6,74	1394,719	561,4333	27	6,74	1327,972	561,4667	26
6,76	1632,039	563,1	29	6,76	1383,166	563,0667	27	6,76	1414,919	563,1334	27	6,76	1349,006	563,1	27	6,76	1399,221	563,1	27	6,76	1332,522	563,1	26
6,78	1636,563	564,8333	29	6,78	1387,759	564,7667	27	6,78	1419,469	564,8333	27	6,78	1353,633	564,8	27	6,78	1403,816	564,8333	27	6,78	1337,063	564,7667	26
6,8	1641,193	566,5	29	6,8	1392,34	566,4	27	6,8	1424,141	566,4333	27	6,8	1358,169	566,4667	27	6,8	1408,39	566,5333	27	6,8	1341,525	566,4333	26
6,82	1645,803	568,2667	29	6,82	1396,975	568,0333	27	6,82	1428,791	568,0333	28	6,82	1362,77	568,1	27	6,82	1412,965	568,2	27	6,82	1345,967	568,0333	26
6,84	1650,395	569,9	29	6,84	1401,571	569,7333	27	6,84	1433,249	569,7	28	6,84	1367,35	569,7333	27	6,84	1417,592	569,8333	27	6,84	1350,413	569,7333	26
6,86	1655,049	571,5	29	6,86	1406,116	571,4	27	6,86	1437,582	571,3666	28	6,86	1371,784	571,4333	27	6,86	1422,138	571,5	27	6,86	1354,81	571,4667	26
6,88	1659,543	573,1667	30	6,88	1410,716	573,1	27	6,88	1442,014	573,1	28	6,88	1376,236	573,1	27	6,88	1426,597	573,1667	27	6,88	1359,301	573,1334	26
6,9	1663,865	574,8333	30	6,9	1415,379	574,8	28	6,9	1446,552	574,8	28	6,9	1380,755	574,7667	27	6,9	1431,076	574,7667	28	6,9	1363,899	574,7667	26
6,92	1668,224	576,4667	30	6,92	1420,073	576,4333	28	6,92	1451,176	576,5	28	6,92	1385,255	576,4	27	6,92	1435,571	576,4667	28	6,92	1368,451	576,4	26
6,94	1672,655	578,1334	30	6,94	1424,761	578	28	6,94	1455,856	578,2333	28	6,94	1389,754	578,1334	27	6,94	1439,954	578,1667	28	6,94	1372,892	578,0667	27
6,96	1677,061	579,7667	30	6,96	1429,353	579,6667	28	6,96	1460,567	579,8333	28	6,96	1394,25	579,7667	28	6,96	1444,441	579,8666	28	6,96	1377,293	579,7333	27
6,98	1681,438	581,4333	30	6,98	1433,81	581,3666	28	6,98	1465,253	581,4667	28	6,98	1398,788	581,4	28	6,98	1449,041	581,5	28	6,98	1381,74	581,4333	27
7	1685,828	583,2	30	7	1438,313	583,0667	28	7	1469,751	583,1334	28	7	1403,288	583,0667	28	7	1453,567	583,1334	28	7	1386,206	583,1334	27
7,02	1690,282	584,8	30	7,02	1442,96	584,7	28	7,02	1474,197	584,8	28	7,02	1407,7	584,7333	28	7,02	1458,047	584,8	28	7,02	1390,702	584,8667	27
7,04	1694,802	586,4667	30	7,04	1447,628	586,4	28	7,04	1478,778	586,4667	29	7,04	1412,108	586,4333	28	7,04	1462,506	586,4	28	7,04	1395,305	586,5667	27
7,06	1699,233	588,0667	30	7,06	1452,268	588,1	28	7,06	1483,346	588,1334	29	7,06	1416,607	588,1334	28	7,06	1466,915	588	28	7,06	1399,971	588,2	27
7,08	1703,575	589,7333	30	7,08	1456,939	589,7333	28	7,08	1487,884	589,8	29	7,08	1421,169	589,8333	28	7,08	1471,25	589,7	28	7,08	1404,54	589,8	27
7,1	1707,843	591,5	31	7,1	1461,604	591,4	29	7,1	1492,415	591,5334	29	7,1	1425,784	591,5667	28	7,1	1475,6	591,4	28	7,1	1408,932	591,5334	27
7,12	1712,201	593,1333	31	7,12	1466,157	593,0667	29	7,12	1497,014	593,2	29	7,12	1430,416	593,2333	28	7,12	1480,084	593,1	29	7,12	1413,32	593,1333	27
7,14	1716,735	594,8	31	7,14	1470,674	594,7333	29	7,14	1501,71	594,8	29	7,14	1435,1	594,8333	28	7,14	1484,717	594,7667	29	7,14	1417,848	594,8	27
7,16	1721,235	596,4667	31	7,16	1475,263	596,3666	29	7,16	1506,355	596,4667	29	7,16	1439,672	596,4667	28	7,16	1489,362	596,4	29	7,16	1422,313	596,4667	28
7,18	1725,554	598,1333	31	7,18	1479,847	598,0334	29	7,18	1510,837	598,0334	29	7,18	1444,057	598,1666	29	7,18	1493,894	598,0334	29	7,18	1426,709	598,1333	28
7,2	1729,88	599,7667	31	7,2	1484,4	599,7333	29	7,2	1515,312	599,6334	29	7,2	1448,45	599,8	29	7,2	1498,361	599,7333	29	7,2	1431,212	599,8334	28
7,22	1734,234	601,4333	31	7,22	1488,964	601,4667	29	7,22	1519,682	601,4	29	7,22	1452,968	601,4	29	7,22	1502,826	601,3667	29	7,22	1435,676	601,5333	28
7,24	1738,575	603,1	31	7,24	1493,598	603,1333	29	7,24	1524,08	603,1	30	7,24	1457,416	603,1667	29	7,24	1507,364	603,0334	29	7,24	1440,228	603,1667	28
7,26	1742,873	604,7667	31	7,26	1498,302	604,7333	29	7,26	1528,759	604,7333	30	7,26	1461,803	604,8334	29	7,26	1511,909	604,6666	29	7,26	1444,807	604,7667	28
7,28	1747,173	606,4	31	7,28	1502,911	606,3667	29	7,28	1533,517	606,4	30	7,28	1466,364	606,5333	29	7,28	1516,414	606,4	29	7,28	1449,278	606,4	28
7,3	1751,517	608,1	31	7,3	1507,408	608,0334	29	7,3	1538,108	608,0334	30	7,3	1470,936	608,2	29	7,3	1520,932	608,1333	29	7,3	1453,597	608,0334	28
7,32	1755,831	609,7667	31	7,32	1511,861	609,7333	30	7,32	1542,69	609,7	30	7,32	1475,535	609,8	29	7,32	1525,581	609,8	29	7,32	1457,91	609,7333	28
7,34	1760,215	611,4333	32	7,34	1516,368	611,4	30	7,34	1547,236	611,3667	30	7,34	1480,068	611,4	29	7,34	1530,328	611,4333	30	7,34	1462,293	611,4	28
7,36	1764,67	613,1	32	7,36	1520,997	613,1333	30	7,36	1551,756	613,0001	30	7,36	1484,443	613,0001	29	7,36	1535,026	613,1	30	7,36	1466,855	613,1667	28
7,38	1769,011	614,7333	32	7,38	1525,663	614,8334	30	7,38	1556,317	614,6667	30	7,38	1488,735	614,6667	29	7,38	1539,587	614,7	30	7,38	1471,496	614,7667	29
7,4	1773,315	616,3667	32	7,4	1530,399	616,5	30	7,4	1560,839	616,3334	30	7,4	1493,012	616,4	30	7,4	1544,069	616,4333	30	7,4	1476,177	616,3667	29
7,42	1777,575	618,0333	32	7,42	1535,134	618,1334	30	7,42	1565,394	618,0667	30	7,42	1497,436	618,1334	30	7,42	1548,558	618,0667	30	7,42	1480,68	618,0333	29
7,44	1781,788	619,7333	32	7,44	1539,763	619,8334	30	7,44	1570,028	619,7667	30	7,44	1502,066	619,8	30	7,44	1553,156	619,7333	30	7,44	1485,051	619,7333	29
7,46	1786,051	621,4667	32	7,46	1544,256	621,5	30	7,46	1574,717	621,4667	31	7,46	1506,724	621,4	30	7,46	1557,762	621,4333	30	7,46	1489,507	621,4	29
7,48	1790,462	623,1	32	7,48	1548,845	623,1	30	7,48	1579,499	623,1	31	7,48	1511,247	623,0667	30	7,48	1562,382	623,1	30	7,48	1494,049	623,0667	29
7,5	1794,942	624,8	32	7,5	1553,476	624,7667	30	7,5	1584,163	624,7333	31	7,5	1515,656	624,7	30	7,5	1567,09	624,7667	30	7,5	1498,571	624,7	29
7,52	1799,363	626,4667	32	7,52	1557,969	626,4333	30	7,52	1588,686	626,3334	31	7,52	1520,096	626,3667	30	7,52	1571,766	626,4	30	7,52	1503,091	626,4	29
7,54	1803,739	628,1667	32	7,54	1562,479	628,1667	31	7,54	1593,2	628,0667	31	7,54	1524,555	628,0333	30	7,54	1576,286	628,1334	30	7,54	1507,603	628,1334	29
7,56	1808,077	629,8	33	7,56	1567,059	629,8666	31	7,56	1597,73	629,7667	31	7,56	1529,026	629,7	30	7,56	1580,83	629,7667	31	7,56	1512,166	629,7667	29
7,58	1812,467	631,4	33	7,58	1571,763	631,5	31	7,58	1602,381	631,4333	31	7,58	1533,505	631,3334	30	7,58	1585,487	631,4	31	7,58	1516,844	631,4667	29
7,6	1816,812	633,0333	33	7,6	1576,508	633,0667	31	7,6	1607,099	633,1334	31	7,6	1537,999	633,0667	30	7,6	1590,084	633,0333	31	7,6	1521,453	633,0667	30
7,62	1821,058	634,6667	33	7,62	1581,082	634,7333	31	7,62	1611,765	634,7667	31	7,62	1542,508	634,7667	31	7,62	1594,547	634,7667	31	7,62	1526,002	634,7333	30
7,64	1825,26	636,3666	33	7,64	1585,472	636,3334	31	7,64	1616,453	636,4	31	7,64	1547,135	636,4	31	7,64	1599,054	636,4333	31	7,64	1530,507	636,4333	30
7,66	1829,557	638,1334	33	7,66	1589,866	638	31	7,66	1621,099	638,0667	31	7,66	1551,792	638,1	31	7,66	1603,684	638,1	31	7,66	1534,975	638,0667	30
7,68	1834,04	639,7667	33	7,68	1594,344	639,7333	31	7,68	1625,698	639,8	32	7,68	1556,351	639,7	31	7,68	1608,328	639,7333	31	7,68	1539,531	639,7333	30
7,7	1838,655	641,3666	33	7,7	1598,929	641,4333	31	7,7	1630,314	641,4333	32	7,7	1560,958	641,3666	31	7,7	1612,901	641,3666	31	7,7	1544,098	641,4333	30
7,72	1843,116	643	33	7,72	1603,694	643,1	31	7,72	1635,03	643,0333	32	7,72	1565,466	643,0667	31	7,72	1617,424	643,0333	31	7,72	1548,692	643,1	30
7,74	1847,412	644,6667	33	7,74	1608,488	644,7667	32	7,74	1639,681	644,7334	32	7,74	1569,979	644,7334	31	7,74	1621,861	644,7667	31	7,74	1553,365	644,7334	30
7,76	1851,692	646,3666	33	7,76	1613,177	646,3666	32	7,76	1644,191	646,4333	32	7,76	1574,613	646,4333	31	7,76	1626,356	646,5	32	7,76	1557,99	646,4667	30
7,78	1856,12	648,0667	34	7,78	1617,786	648	32	7,78	1648,818	648,1	32	7,78	1579,262	648,1666	31	7,78	1631,015	648,2	32	7,78	1562,538	648,1	30
7,8	1860,608	649,8333	34	7,8	1622,314	649,7	32	7,8	1653,553	649,7333	32	7,8	1583,97	649,7667	31	7,8	1635,742	649,8667	32	7,8	1567,182	649,7667	30
7,82	1865,154	651,5	34	7,82	1626,872	651,3333	32	7,82	1658,188	651,3333	32	7,82	1588,728	651,4	31	7,82	1640,414	651,5334	32	7,82	1571,799	651,3666	31
7,84	1869,773	653,1666	34	7,84	1631,526	653	32	7,84	1662,74	653,0667	32	7,84	1593,32	653,1	32	7,84	1645	653,1666	32	7,84	1576,335	653,0333	31
7,86	1874,321	654,8333	34	7,86	1636,127	654,7	32	7,86	1667,236	654,7667	32	7,86	1597,807	654,8	32	7,86	1649,531	654,8	32	7,86	1580,815	654,7667	31
7,88	1878,782	656,4333	34	7,88	1640,753	656,4333	32	7,88	1671,825	656,4667	33	7,88	1602,43	656,4333	32	7,88	1653,988	656,5	32	7,88	1585,328	656,4667	31
7,9	1883,224	658,1333	34	7,9	1645,478	658,0667	32	7,9	1676,507	658,1666	33	7,9	1607,103	658,0667	32	7,9	1658,459	658,1666	32	7,9	1589,988	658,1	31
7,92	1887,55	659,8	34	7,92	1650,292	659,7667	32	7,92	1681,233	659,8667	33	7,92	1611,648	659,7333	32	7,92	1662,997	659,8333	32	7,92	1594,665	659,7333	31
7,94	1891,936	661,5001	34	7,94	1655,011	661,3667	32	7,94	1685,939	661,5333	33	7,94	1616,158	661,4333	32	7,94	1667,513	661,4667	32	7,94	1599,25	661,4	31
7,96	1896,443	663,1333	34	7,96	1659,676	663,0334	33	7,96	1690,632	663,1667	33	7,96	1620,758	663,1333	32	7,96	1671,981	663,1333	32	7,96	1603,743	663,0667	31
7,98	1900,934	664,8334	34	7,98	1664,26	664,7333	33	7,98	1695,285	664,8334	33	7,98	1625,434	664,7667	32	7,98	1676,396	664,8334	33	7,98	1608,208	664,8	31
8	1905,395	666,5333	35	8	1668,808	666,4	33	8	1699,809	666,5001	33	8	1630,073	666,4	32	8	1680,881	666,5001	33	8	1612,782	666,5333	31
8,02	1909,967	668,1667	35	8,02	1673,465	668,1	33	8,02	1704,314	668,1667	33	8,02	1634,62	668,0334	32	8,02	1685,418	668,1667	33	8,02	1617,468	668,2	31
8,04	1914,549	669,7667	35	8,04	1678,144	669,7333	33	8,04	1708,859	669,8334	33	8,04	1639,117	669,8	32	8,04	1689,901	669,7333	33	8,04	1622,152	669,8667	32
8,06	1918,992	671,4333	35	8,06	1682,845	671,4	33	8,06	1713,463	671,4667	33	8,06	1643,649	671,5	33	8,06	1694,343	671,4333	33	8,06	1626,76	671,5333	32
8,08	1923,384	673,0667	35	8,08	1687,543	673,0334	33	8,08	1718,047	673,1333	33	8,08	1648,319	673,2	33	8,08	1698,716	673,1	33	8,08	1631,302	673,1667	32
8,1	1927,802	674,7333	35	8,1	1692,212	674,7667	33	8,1	1722,552	674,8334	34	8,1	1653,057	674,8667	33	8,1	1703,121	674,7667	33	8,1	1635,818	674,8	32
8,12	1932,205	676,4667	35	8,12	1696,862	676,4333	33	8,12	1727,068	676,5	34	8,12	1657,746	676,5333	33	8,12	1707,607	676,4333	33	8,12	1640,313	676,5	32
8,14	1936,719	678,1	35	8,14	1701,624	678,0667	33	8,14	1731,728	678,1	34	8,14	1662,371	678,1667	33	8,14	1712,107	678,1334	33	8,14	1644,787	678,2	32
8,16	1941,365	679,7667	35	8,16	1706,34	679,7333	33	8,16	1736,371	679,7333	34	8,16	1666,964	679,8	33	8,16	1716,602	679,7333	33	8,16	1649,305	679,8334	32
8,18	1945,905	681,4667	35	8,18	1710,944	681,3667	34	8,18	1740,837	681,4	34	8,18	1671,468	681,4667	33	8,18	1721,098	681,4	33	8,18	1653,932	681,4333	32
8,2	1950,421	683,1	35	8,2	1715,572	683,0667	34	8,2	1745,259	683,0667	34	8,2	1675,912	683,1667	33	8,2	1725,508	683,0667	34	8,2	1658,417	683,1334	32
8,22	1954,992	684,7333	36	8,22	1720,232	684,7667	34	8,22	1749,75	684,7667	34	8,22	1680,429	684,8	33	8,22	1729,886	684,7333	34	8,22	1662,86	684,8666	32
8,24	1959,451	686,4333	36	8,24	1724,947	686,4333	34	8,24	1754,337	686,4333	34	8,24	1685,022	686,4333	33	8,24	1734,34	686,3667	34	8,24	1667,427	686,4667	33
8,26	1963,844	688,1	36	8,26	1729,694	688,0333	34	8,26	1758,988	688,1334	34	8,26	1689,552	688,1667	34	8,26	1738,85	688,0333	34	8,26	1672,076	688,1	33
8,28	1968,327	689,7333	36	8,28	1734,394	689,7	34	8,28	1763,555	689,7667	34	8,28	1694,058	689,8333	34	8,28	1743,304	689,7333	34	8,28	1676,518	689,8	33
8,3	1972,797	691,4	36	8,3	1738,958	691,3667	34	8,3	1768,152	691,4	34	8,3	1698,706	691,5	34	8,3	1747,732	691,4333	34	8,3	1680,908	691,4667	33
8,32	1977,225	693,1334	36	8,32	1743,524	693,1	34	8,32	1772,703	693,0667	35	8,32	1703,361	693,1	34	8,32	1752,293	693,0667	34	8,32	1685,414	693,1334	33
8,34	1981,703	694,8333	36	8,34	1748,205	694,8	34	8,34	1777,16	694,7333	35	8,34	1707,889	694,8	34	8,34	1756,906	694,7333	34	8,34	1689,951	694,8	33
8,36	1986,277	696,4667	36	8,36	1753,013	696,5	34	8,36	1781,662	696,4333	35	8,36	1712,349	696,4	34	8,36	1761,337	696,3666	34	8,36	1694,482	696,4667	33
8,38	1990,815	698,0667	36	8,38	1757,789	698,1667	35	8,38	1786,221	698,0333	35	8,38	1716,847	698,1334	34	8,38	1765,795	698	34	8,38	1699	698,1	33
8,4	1995,212	699,7	36	8,4	1762,448	699,8333	35	8,4	1790,811	699,7	35	8,4	1721,361	699,8	34	8,4	1770,246	699,7333	34	8,4	1703,448	699,7667	33
8,42	1999,497	701,3666	36	8,42	1767,123	701,5	35	8,42	1795,321	701,4	35	8,42	1725,928	701,4667	34	8,42	1774,683	701,4333	35	8,42	1707,878	701,4333	33
8,44	2003,798	703,0333	37	8,44	1771,777	703,1334	35	8,44	1799,827	703,1334	35	8,44	1730,537	703,1	34	8,44	1779,293	703,1	35	8,44	1712,356	703,1	33
8,46	2008,157	704,7667	37	8,46	1776,361	704,8333	35	8,46	1804,483	704,7333	35	8,46	1735,085	704,8	34	8,46	1783,923	704,7667	35	8,46	1716,832	704,7333	34
8,48	2012,633	706,4333	37	8,48	1780,909	706,5	35	8,48	1809,118	706,4	35	8,48	1739,588	706,4333	35	8,48	1788,474	706,4	35	8,48	1721,281	706,4	34
8,5	2017,166	708,1	37	8,5	1785,545	708,0667	35	8,5	1813,633	708,0333	35	8,5	1744,12	708,0333	35	8,5	1792,968	708,0333	35	8,5	1725,726	708,0667	34
8,52	2021,695	709,8	37	8,52	1790,163	709,7	35	8,52	1818,078	709,6667	36	8,52	1748,6	709,7333	35	8,52	1797,43	709,7333	35	8,52	1730,194	709,7667	34
8,54	2026,14	711,4333	37	8,54	1794,604	711,4333	35	8,54	1822,506	711,4	36	8,54	1753,02	711,4	35	8,54	1801,928	711,4	35	8,54	1734,699	711,4667	34
8,56	2030,572	713,1334	37	8,56	1799,095	713,2	35	8,56	1826,979	713,1	36	8,56	1757,513	713,0333	35	8,56	1806,49	713,0667	35	8,56	1739,273	713,1	34
8,58	2034,973	714,7333	37	8,58	1803,788	714,8333	36	8,58	1831,634	714,8	36	8,58	1762,019	714,7333	35	8,58	1811,055	714,7333	35	8,58	1743,822	714,7667	34
8,6	2039,33	716,4	37	8,6	1808,6	716,4333	36	8,6	1836,356	716,4	36	8,6	1766,479	716,4667	35	8,6	1815,573	716,3666	35	8,6	1748,282	716,3666	34
8,62	2043,614	718,0667	37	8,62	1813,221	718,0667	36	8,62	1840,998	718,1	36	8,62	1771,053	718,1	35	8,62	1820,102	718,1	35	8,62	1752,733	718	34
8,64	2047,961	719,8	37	8,64	1817,662	719,7	36	8,64	1845,475	719,7333	36	8,64	1775,708	719,7333	35	8,64	1824,663	719,7667	36	8,64	1757,096	719,7333	34
8,66	2052,364	721,5	38	8,66	1822,113	721,4667	36	8,66	1850	721,4	36	8,66	1780,194	721,4	35	8,66	1829,284	721,4	36	8,66	1761,46	721,4	34
8,68	2056,888	723,1333	38	8,68	1826,636	723,1	36	8,68	1854,575	723,0334	36	8,68	1784,598	723	35	8,68	1833,93	723,0334	36	8,68	1766,047	723,1	35
8,7	2061,415	724,7667	38	8,7	1831,315	724,7333	36	8,7	1859,125	724,7333	36	8,7	1789,041	724,7333	36	8,7	1838,45	724,7	36	8,7	1770,6	724,7333	35
8,72	2065,805	726,4	38	8,72	1835,93	726,4333	36	8,72	1863,651	726,4333	36	8,72	1793,423	726,4333	36	8,72	1842,894	726,3667	36	8,72	1775,087	726,4333	35
